Theta,Phi,PsiLeft encoder,Right encoder,L phi ,R phi ,X,Y,Psi,D1_U,Error_u,D2_u,err_Ï†,Î¸_set,D3_u,err_Ïˆ,duty_L,duty_R,„,­ûð	Á´ð	Á´ð	Á´ð	Á´h
Á´ðÁ´ð	Á´ðÁ´
0.023323,-0.262218,-0.180515,26.000000,-115.000000,0.166833,-0.737915,0.000000,0.000000,0.000000,0.279870,0.023323,0.000000,0.262218,0.000000,0.000000,0.180515,0.279870,0.279870
0.025959,-0.253165,-0.183075,28.000000,-115.000000,0.179666,-0.737915,0.000000,0.000000,0.000000,0.311507,0.025959,0.000000,0.253165,0.000000,0.000000,0.183075,0.311507,0.311507
0.024659,-0.254465,-0.183075,28.000000,-115.000000,0.179666,-0.737915,0.000000,0.000000,0.000000,0.295911,0.024659,0.000000,0.254465,0.000000,0.000000,0.183075,0.295911,0.295911
0.021368,-0.257757,-0.183075,28.000000,-115.000000,0.179666,-0.737915,0.000000,0.000000,0.000000,0.256411,0.021368,0.000000,0.257757,0.000000,0.000000,0.183075,0.256411,0.256411
0.016812,-0.262313,-0.183075,28.000000,-115.000000,0.179666,-0.737915,0.000000,0.000000,0.000000,0.201740,0.016812,0.000000,0.262313,0.000000,0.000000,0.183075,0.201740,0.201740
0.012760,-0.266365,-0.183075,28.000000,-115.000000,0.179666,-0.737915,0.000000,0.000000,0.000000,0.153117,0.012760,0.000000,0.266365,0.000000,0.000000,0.183075,0.153117,0.153117
0.010895,-0.268230,-0.183075,28.000000,-115.000000,0.179666,-0.737915,0.000000,0.000000,0.000000,0.130737,0.010895,0.000000,0.268230,0.000000,0.000000,0.183075,0.130737,0.130737
0.012042,-0.267083,-0.183075,28.000000,-115.000000,0.179666,-0.737915,0.000000,0.000000,0.000000,0.144501,0.012042,0.000000,0.267083,0.000000,0.000000,0.183075,0.144501,0.144501
0.016504,-0.262621,-0.183075,28.000000,-115.000000,0.179666,-0.737915,0.000000,0.000000,0.000000,0.198043,0.016504,0.000000,0.262621,0.000000,0.000000,0.183075,0.198043,0.198043
0.024810,-0.254315,-0.183075,28.000000,-115.000000,0.179666,-0.737915,0.000000,0.000000,0.000000,0.297716,0.024810,0.000000,0.254315,0.000000,0.000000,0.183075,0.297716,0.297716
0.035471,-0.240445,-0.181795,28.000000,-114.000000,0.179666,-0.731498,0.000000,0.000000,0.000000,0.425650,0.035471,0.000000,0.240445,0.000000,0.000000,0.181795,0.425650,0.425650
0.033159,-0.181799,-0.157470,28.000000,-95.000000,0.179666,-0.609582,0.000000,0.000000,0.000000,0.397902,0.033159,0.000000,0.181799,0.000000,0.000000,0.157470,0.397902,0.397902
0.021407,-0.126176,-0.130585,28.000000,-74.000000,0.179666,-0.474832,0.000000,0.000000,0.000000,0.256885,0.021407,0.000000,0.126176,0.000000,0.000000,0.130585,0.256885,0.256885
0.017145,-0.111188,-0.122904,28.000000,-68.000000,0.179666,-0.436332,0.000000,0.000000,0.000000,0.205736,0.017145,0.000000,0.111188,0.000000,0.000000,0.122904,0.205736,0.205736
0.017094,-0.111239,-0.122904,28.000000,-68.000000,0.179666,-0.436332,0.000000,0.000000,0.000000,0.205125,0.017094,0.000000,0.111239,0.000000,0.000000,0.122904,0.205125,0.205125
0.019660,-0.108673,-0.122904,28.000000,-68.000000,0.179666,-0.436332,0.000000,0.000000,0.000000,0.235924,0.019660,0.000000,0.108673,0.000000,0.000000,0.122904,0.235924,0.235924
0.026434,-0.101899,-0.122904,28.000000,-68.000000,0.179666,-0.436332,0.000000,0.000000,0.000000,0.317210,0.026434,0.000000,0.101899,0.000000,0.000000,0.122904,0.317210,0.317210
0.037413,-0.090920,-0.122904,28.000000,-68.000000,0.179666,-0.436332,0.000000,0.000000,0.000000,0.448951,0.037413,0.000000,0.090920,0.000000,0.000000,0.122904,0.448951,0.448951
0.043005,-0.043619,-0.116502,32.000000,-59.000000,0.205333,-0.378582,0.000000,0.000000,0.000000,0.516064,0.043005,0.000000,0.043619,0.000000,0.000000,0.116502,0.516064,0.516064
0.006983,0.119275,-0.093458,54.000000,-19.000000,0.346499,-0.121916,0.000000,0.000000,0.000000,0.083798,0.006983,0.000000,-0.119275,0.000000,0.000000,0.093458,0.083798,0.083798
-0.007123,0.153293,-0.084496,58.000000,-8.000000,0.372166,-0.051333,0.000000,0.000000,0.000000,-0.085477,-0.007123,0.000000,-0.153293,0.000000,0.000000,0.084496,-0.085477,-0.085477
-0.015811,0.144606,-0.084496,58.000000,-8.000000,0.372166,-0.051333,0.000000,0.000000,0.000000,-0.189726,-0.015811,0.000000,-0.144606,0.000000,0.000000,0.084496,-0.189726,-0.189726
-0.031449,0.109718,-0.092178,58.000000,-14.000000,0.372166,-0.089833,0.000000,0.000000,0.000000,-0.377382,-0.031449,0.000000,-0.109718,0.000000,0.000000,0.092178,-0.377382,-0.377382
-0.040786,-0.015119,-0.087057,38.000000,-30.000000,0.243833,-0.192500,0.000000,0.000000,0.000000,-0.489432,-0.040786,0.000000,0.015119,0.000000,0.000000,0.087057,-0.489432,-0.489432
-0.008763,-0.259012,-0.084496,-6.000000,-72.000000,-0.038500,-0.461999,0.000000,0.000000,0.000000,-0.105155,-0.008763,0.000000,0.259012,0.000000,0.000000,0.084496,-0.105155,-0.105155
0.004468,-0.348448,-0.087057,-21.000000,-89.000000,-0.134750,-0.571082,0.000000,0.000000,0.000000,0.053617,0.004468,0.000000,0.348448,0.000000,0.000000,0.087057,0.053617,0.053617
-0.013606,-0.360105,-0.081936,-22.000000,-86.000000,-0.141166,-0.551832,0.000000,0.000000,0.000000,-0.163272,-0.013606,0.000000,0.360105,0.000000,0.000000,0.081936,-0.163272,-0.163272
-0.019678,-0.366177,-0.081936,-22.000000,-86.000000,-0.141166,-0.551832,0.000000,0.000000,0.000000,-0.236138,-0.019678,0.000000,0.366177,0.000000,0.000000,0.081936,-0.236138,-0.236138
-0.020242,-0.366741,-0.081936,-22.000000,-86.000000,-0.141166,-0.551832,0.000000,0.000000,0.000000,-0.242908,-0.020242,0.000000,0.366741,0.000000,0.000000,0.081936,-0.242908,-0.242908
-0.016410,-0.362909,-0.081936,-22.000000,-86.000000,-0.141166,-0.551832,0.000000,0.000000,0.000000,-0.196916,-0.016410,0.000000,0.362909,0.000000,0.000000,0.081936,-0.196916,-0.196916
-0.010204,-0.356703,-0.081936,-22.000000,-86.000000,-0.141166,-0.551832,0.000000,0.000000,0.000000,-0.122448,-0.010204,0.000000,0.356703,0.000000,0.000000,0.081936,-0.122448,-0.122448
-0.002110,-0.348610,-0.081936,-22.000000,-86.000000,-0.141166,-0.551832,0.000000,0.000000,0.000000,-0.025326,-0.002110,0.000000,0.348610,0.000000,0.000000,0.081936,-0.025326,-0.025326
0.008559,-0.450232,-0.126744,-22.000000,-121.000000,-0.141166,-0.776415,0.000000,0.000000,0.000000,0.102704,0.008559,0.000000,0.450232,0.000000,0.000000,0.126744,0.102704,0.102704
0.023409,-0.435381,-0.126744,-22.000000,-121.000000,-0.141166,-0.776415,0.000000,0.000000,0.000000,0.280911,0.023409,0.000000,0.435381,0.000000,0.000000,0.126744,0.280911,0.280911
0.044203,-0.404963,-0.128025,-20.000000,-120.000000,-0.128333,-0.769998,0.000000,0.000000,0.000000,0.530437,0.044203,0.000000,0.404963,0.000000,0.000000,0.128025,0.530437,0.530437
0.017300,-0.181616,-0.130585,20.000000,-82.000000,0.128333,-0.526165,0.000000,0.000000,0.000000,0.207599,0.017300,0.000000,0.181616,0.000000,0.000000,0.130585,0.207599,0.207599
